date,open,high,low,close
"20121012  11:00:00",634.02,634.45,633.75,634.04
"20121012  11:01:00",634.17,634.33,633.70,633.94
"20121012  11:02:00",633.94,634.21,633.78,633.85
"20121012  11:03:00",633.79,633.92,633.61,633.91
"20121012  11:04:00",633.91,634.01,633.27,633.37
"20121012  11:05:00",633.33,633.81,632.90,633.30
"20121012  11:06:00",633.35,634.06,633.35,633.79
"20121012  11:07:00",633.86,633.99,633.39,633.39
"20121012  11:08:00",633.39,633.74,633.29,633.47
"20121012  11:09:00",633.42,633.68,633.20,633.21
"20121012  11:10:00",633.21,633.40,631.44,631.89
"20121012  11:11:00",631.87,632.33,631.70,632.25
"20121012  11:12:00",632.14,632.46,631.94,632.05
"20121012  11:13:00",632.15,632.23,630.35,630.43
"20121012  11:14:00",630.43,630.66,629.78,630.29
"20121012  11:15:00",630.29,630.29,629.60,629.86
"20121012  11:16:00",629.88,630.98,629.83,630.51
"20121012  11:17:00",630.54,631.50,630.37,631.10
"20121012  11:18:00",630.96,631.65,630.94,631.43
"20121012  11:19:00",631.41,631.51,630.74,631.18
"20121012  11:20:00",631.25,631.41,630.65,630.65
"20121012  11:21:00",630.66,631.30,630.36,631.21
"20121012  11:22:00",631.13,631.43,630.98,631.31
"20121012  11:23:00",631.28,631.96,631.25,631.36
"20121012  11:24:00",631.26,631.96,631.26,631.43
"20121012  11:25:00",631.56,631.86,631.41,631.86
"20121012  11:26:00",631.77,631.94,631.69,631.75
"20121012  11:27:00",631.74,631.95,631.41,631.71
"20121012  11:28:00",631.59,631.68,631.14,631.34
"20121012  11:29:00",631.16,631.27,631.00,631.11
"20121012  11:30:00",631.13,631.20,630.40,630.44
"20121012  11:31:00",630.37,630.42,629.40,629.47
"20121012  11:32:00",629.57,630.29,629.53,629.99
"20121012  11:33:00",630.00,631.13,629.93,631.05
"20121012  11:34:00",631.07,631.07,630.21,630.42
"20121012  11:35:00",630.33,630.51,629.91,630.49
"20121012  11:36:00",630.50,631.00,630.50,631.00
"20121012  11:37:00",630.98,630.98,630.59,630.94
"20121012  11:38:00",630.96,631.36,630.75,631.32
"20121012  11:39:00",631.23,631.67,631.16,631.35
"20121012  11:40:00",631.42,631.51,631.23,631.45
"20121012  11:41:00",631.43,631.44,630.40,630.72
"20121012  11:42:00",630.68,630.70,630.19,630.70
"20121012  11:43:00",630.71,630.81,630.43,630.75
"20121012  11:44:00",630.74,631.08,630.64,630.81
"20121012  11:45:00",630.75,630.88,630.42,630.84
"20121012  11:46:00",630.89,631.31,630.79,631.31
"20121012  11:47:00",631.29,631.50,631.02,631.17
"20121012  11:48:00",631.15,631.27,630.85,631.02
"20121012  11:49:00",630.98,631.40,630.97,631.28
"20121012  11:50:00",631.16,631.22,630.59,630.80
"20121012  11:51:00",630.78,631.41,630.72,630.97
"20121012  11:52:00",631.01,631.93,631.01,631.77
"20121012  11:53:00",631.77,632.38,631.77,632.21
"20121012  11:54:00",632.35,632.70,632.02,632.23
"20121012  11:55:00",632.12,632.87,632.12,632.75
"20121012  11:56:00",632.67,632.97,632.48,632.78
"20121012  11:57:00",632.79,632.87,632.40,632.49
"20121012  11:58:00",632.49,632.59,632.03,632.07
"20121012  11:59:00",632.12,632.41,632.05,632.32
"20121012  12:00:00",632.25,632.25,631.75,632.00
"20121012  12:01:00",631.93,632.51,631.93,632.51
"20121012  12:02:00",632.44,632.84,632.35,632.71
"20121012  12:03:00",632.84,633.23,632.76,633.04
"20121012  12:04:00",633.23,633.23,632.60,632.69
"20121012  12:05:00",632.76,632.77,632.40,632.77
"20121012  12:06:00",632.79,632.90,632.66,632.79
"20121012  12:07:00",632.74,633.26,632.72,633.26
"20121012  12:08:00",633.21,633.48,632.77,632.92
"20121012  12:09:00",632.92,632.92,632.61,632.71
"20121012  12:10:00",632.61,632.94,632.55,632.88
"20121012  12:11:00",632.97,633.10,632.72,632.72
"20121012  12:12:00",632.75,632.75,632.28,632.63
"20121012  12:13:00",632.62,632.90,632.60,632.82
"20121012  12:14:00",632.82,632.85,632.48,632.49
"20121012  12:15:00",632.59,632.59,631.76,632.19
"20121012  12:16:00",632.18,632.41,632.12,632.14
"20121012  12:17:00",632.20,632.20,631.26,631.77
"20121012  12:18:00",631.64,632.00,631.50,631.98
"20121012  12:19:00",631.95,632.00,631.56,631.70
"20121012  12:20:00",631.68,632.13,631.65,631.89
"20121012  12:21:00",631.77,632.24,631.67,632.21
"20121012  12:22:00",632.23,632.38,631.80,631.83
"20121012  12:23:00",631.94,632.11,631.66,631.84
"20121012  12:24:00",631.66,631.84,631.51,631.70
"20121012  12:25:00",631.59,631.79,631.50,631.61
"20121012  12:26:00",631.51,631.58,631.26,631.43
"20121012  12:27:00",631.45,631.50,631.31,631.44
"20121012  12:28:00",631.33,631.50,631.20,631.26
"20121012  12:29:00",631.23,631.58,631.21,631.58
"20121012  12:30:00",631.51,631.85,631.51,631.80
"20121012  12:31:00",631.67,632.30,631.62,632.26
"20121012  12:32:00",632.22,632.37,632.01,632.30
"20121012  12:33:00",632.30,632.30,632.03,632.12
"20121012  12:34:00",632.07,632.33,632.05,632.06
"20121012  12:35:00",632.06,632.85,632.06,632.74
"20121012  12:36:00",632.78,632.95,632.20,632.23
"20121012  12:37:00",632.23,632.30,631.97,632.30
"20121012  12:38:00",632.27,632.27,631.84,631.99
"20121012  12:39:00",632.03,632.40,631.94,632.29
"20121012  12:40:00",632.29,632.29,631.65,631.65
"20121012  12:41:00",631.65,631.85,631.61,631.73
"20121012  12:42:00",631.84,631.87,631.65,631.87
"20121012  12:43:00",631.85,631.85,631.50,631.73
"20121012  12:44:00",631.83,631.94,631.61,631.90
"20121012  12:45:00",631.64,631.95,631.29,631.29
"20121012  12:46:00",631.28,631.55,631.26,631.50
"20121012  12:47:00",631.55,631.69,631.40,631.60
"20121012  12:48:00",631.42,631.55,630.58,630.77
"20121012  12:49:00",630.73,630.88,630.50,630.81
"20121012  12:50:00",630.69,630.87,630.07,630.20
"20121012  12:51:00",630.20,630.71,629.60,630.28
"20121012  12:52:00",630.26,630.77,630.17,630.77
"20121012  12:53:00",630.70,630.97,630.50,630.77
"20121012  12:54:00",630.84,630.86,630.28,630.48
"20121012  12:55:00",630.48,630.58,630.36,630.50
"20121012  12:56:00",630.62,630.88,630.62,630.79
"20121012  12:57:00",630.79,630.96,630.62,630.77
"20121012  12:58:00",630.77,630.93,630.50,630.65
"20121012  12:59:00",630.41,630.50,629.70,629.70
"20121012  13:00:00",629.80,629.83,627.80,627.80
"20121012  13:01:00",627.87,628.88,627.80,628.50
"20121012  13:02:00",628.50,628.64,628.05,628.09
"20121012  13:03:00",628.09,628.75,628.01,628.51
"20121012  13:04:00",628.63,629.22,628.37,628.96
"20121012  13:05:00",628.95,629.15,628.63,628.66
"20121012  13:06:00",628.66,629.15,628.42,629.07
"20121012  13:07:00",629.07,629.22,628.85,629.22
"20121012  13:08:00",629.02,629.23,628.98,629.18
"20121012  13:09:00",629.10,629.38,629.08,629.19
"20121012  13:10:00",629.34,629.34,628.31,628.33
"20121012  13:11:00",628.49,628.49,628.00,628.26
"20121012  13:12:00",628.23,628.23,627.91,627.91
"20121012  13:13:00",627.91,627.97,627.56,627.67
"20121012  13:14:00",627.84,627.97,627.52,627.58
"20121012  13:15:00",627.71,628.00,627.50,628.00
"20121012  13:16:00",628.00,628.49,627.93,628.39
"20121012  13:17:00",628.49,628.86,628.35,628.40
"20121012  13:18:00",628.50,628.71,628.40,628.71
"20121012  13:19:00",628.72,629.00,628.59,628.59
"20121012  13:20:00",628.64,628.94,628.59,628.93
"20121012  13:21:00",628.94,628.95,628.33,628.34
"20121012  13:22:00",628.33,628.42,627.71,627.90
"20121012  13:23:00",628.02,628.63,627.87,628.60
"20121012  13:24:00",628.60,628.81,628.26,628.54
"20121012  13:25:00",628.45,628.87,628.45,628.86
"20121012  13:26:00",628.80,628.91,628.50,628.69
"20121012  13:27:00",628.69,628.79,628.25,628.72
"20121012  13:28:00",628.79,628.91,628.58,628.77
"20121012  13:29:00",628.77,628.78,628.58,628.70
"20121012  13:30:00",628.75,628.86,628.37,628.64
"20121012  13:31:00",628.68,629.13,628.60,629.13
"20121012  13:32:00",629.13,629.92,629.01,629.71
"20121012  13:33:00",629.85,630.24,629.57,629.98
"20121012  13:34:00",629.98,630.21,629.95,630.00
"20121012  13:35:00",630.15,630.45,629.55,629.79
"20121012  13:36:00",629.80,630.20,629.64,630.12
"20121012  13:37:00",630.16,630.19,629.88,630.07
"20121012  13:38:00",629.99,630.02,629.30,629.30
"20121012  13:39:00",629.48,629.92,629.25,629.80
"20121012  13:40:00",629.90,630.14,629.82,630.00
"20121012  13:41:00",630.02,630.13,629.79,629.95
"20121012  13:42:00",629.94,629.99,629.44,629.53
"20121012  13:43:00",629.49,629.80,629.36,629.51
"20121012  13:44:00",629.64,629.64,628.77,629.05
"20121012  13:45:00",629.00,629.19,628.52,628.58
"20121012  13:46:00",628.62,628.65,628.10,628.44
"20121012  13:47:00",628.33,628.51,628.00,628.38
"20121012  13:48:00",628.39,628.93,628.39,628.87
"20121012  13:49:00",628.76,629.26,628.69,629.24
"20121012  13:50:00",629.11,629.76,629.06,629.64
"20121012  13:51:00",629.64,629.73,629.50,629.56
"20121012  13:52:00",629.52,629.70,629.33,629.40
"20121012  13:53:00",629.31,629.70,629.31,629.62
"20121012  13:54:00",629.62,629.85,629.62,629.73
"20121012  13:55:00",629.74,629.94,629.48,629.75
"20121012  13:56:00",629.75,629.97,629.63,629.93
"20121012  13:57:00",629.85,630.00,629.69,629.70
"20121012  13:58:00",629.82,629.87,629.41,629.41
"20121012  13:59:00",629.47,629.72,629.22,629.64
"20121012  14:00:00",629.76,629.76,629.60,629.64
"20121012  14:01:00",629.64,629.76,629.33,629.33
"20121012  14:02:00",629.37,629.48,629.10,629.11
"20121012  14:03:00",629.11,629.19,628.91,628.97
"20121012  14:04:00",628.98,629.88,628.97,629.77
"20121012  14:05:00",629.78,629.83,629.52,629.64
"20121012  14:06:00",629.63,629.64,629.01,629.25
"20121012  14:07:00",629.11,629.15,628.65,628.70
"20121012  14:08:00",628.70,629.42,628.69,629.07
"20121012  14:09:00",629.18,629.18,628.76,628.92
"20121012  14:10:00",628.80,629.56,628.80,629.56
"20121012  14:11:00",629.56,629.64,628.85,628.86
"20121012  14:12:00",628.87,629.11,628.20,629.00
"20121012  14:13:00",629.11,629.44,629.03,629.44
"20121012  14:14:00",629.43,629.60,629.25,629.39
"20121012  14:15:00",629.25,629.37,629.11,629.18
"20121012  14:16:00",629.25,629.67,629.19,629.41
"20121012  14:17:00",629.44,629.44,629.17,629.29
"20121012  14:18:00",629.32,629.42,629.11,629.42
"20121012  14:19:00",629.44,629.75,629.41,629.45
"20121012  14:20:00",629.54,629.68,629.46,629.68
"20121012  14:21:00",629.61,629.88,629.45,629.77
"20121012  14:22:00",629.75,629.96,629.71,629.88
"20121012  14:23:00",629.96,631.08,629.92,630.69
"20121012  14:24:00",630.60,630.68,630.11,630.19
"20121012  14:25:00",630.25,630.67,630.18,630.59
"20121012  14:26:00",630.53,630.93,630.42,630.88
"20121012  14:27:00",630.85,631.62,630.83,631.62
"20121012  14:28:00",631.61,631.95,631.38,631.95
"20121012  14:29:00",631.94,631.96,631.23,631.48
"20121012  14:30:00",631.44,631.74,631.24,631.31
"20121012  14:31:00",631.25,631.45,630.91,631.02
"20121012  14:32:00",631.01,631.01,630.71,630.82
"20121012  14:33:00",630.91,631.49,630.83,631.21
"20121012  14:34:00",631.25,631.57,631.18,631.49
"20121012  14:35:00",631.54,631.66,631.12,631.28
"20121012  14:36:00",631.39,631.39,631.08,631.28
"20121012  14:37:00",631.28,631.63,631.20,631.20
"20121012  14:38:00",631.22,631.35,631.00,631.15
"20121012  14:39:00",631.11,631.59,631.06,631.59
"20121012  14:40:00",631.59,631.64,630.78,630.78
"20121012  14:41:00",630.88,630.97,630.60,630.70
"20121012  14:42:00",630.70,630.77,630.54,630.55
"20121012  14:43:00",630.56,630.70,630.28,630.58
"20121012  14:44:00",630.58,630.99,630.47,630.98
"20121012  14:45:00",630.98,631.31,630.87,631.27
"20121012  14:46:00",631.25,631.43,630.68,630.88
"20121012  14:47:00",630.77,630.98,630.55,630.70
"20121012  14:48:00",630.77,630.79,630.35,630.58
"20121012  14:49:00",630.55,630.75,630.51,630.53
"20121012  14:50:00",630.51,630.82,630.28,630.55
"20121012  14:51:00",630.70,630.85,630.47,630.62
"20121012  14:52:00",630.60,630.94,630.60,630.94
"20121012  14:53:00",631.02,631.95,630.92,631.68
"20121012  14:54:00",631.69,631.69,631.21,631.33
"20121012  14:55:00",631.36,631.54,631.23,631.54
"20121012  14:56:00",631.40,631.69,631.38,631.69
"20121012  14:57:00",631.65,631.65,631.05,631.25
"20121012  14:58:00",631.30,631.46,631.02,631.28
"20121012  14:59:00",631.41,631.53,631.11,631.20
"20121012  15:00:00",631.24,631.33,631.01,631.06
"20121012  15:01:00",631.06,631.06,630.33,630.35
"20121012  15:02:00",630.35,630.81,630.30,630.71
"20121012  15:03:00",630.81,630.81,630.56,630.57
"20121012  15:04:00",630.50,630.63,630.25,630.25
"20121012  15:05:00",630.25,630.36,629.82,630.18
"20121012  15:06:00",630.20,630.22,629.73,630.10
"20121012  15:07:00",630.10,630.18,629.70,630.00
"20121012  15:08:00",630.00,630.42,629.91,630.42
"20121012  15:09:00",630.37,630.52,630.16,630.23
"20121012  15:10:00",630.22,630.48,629.96,629.96
"20121012  15:11:00",629.97,630.12,629.65,630.02
"20121012  15:12:00",630.01,630.01,629.57,629.64
"20121012  15:13:00",629.73,629.88,629.46,629.87
"20121012  15:14:00",629.88,629.88,629.45,629.85
"20121012  15:15:00",629.87,629.98,629.75,629.86
"20121012  15:16:00",629.88,630.07,629.85,629.95
"20121012  15:17:00",629.94,629.95,629.36,629.59
"20121012  15:18:00",629.49,630.18,629.49,630.18
"20121012  15:19:00",630.14,630.19,629.86,630.05
"20121012  15:20:00",630.02,630.14,629.76,629.94
"20121012  15:21:00",630.01,630.08,629.82,630.00
"20121012  15:22:00",629.98,630.10,629.76,629.95
"20121012  15:23:00",629.94,630.00,629.85,629.99
"20121012  15:24:00",629.88,629.97,629.47,629.68
"20121012  15:25:00",629.56,629.96,629.56,629.69
"20121012  15:26:00",629.73,629.95,629.56,629.95
"20121012  15:27:00",629.91,629.93,629.40,629.44
"20121012  15:28:00",629.59,629.79,629.53,629.74
"20121012  15:29:00",629.74,629.76,629.57,629.70
"20121012  15:30:00",629.71,629.80,629.61,629.61
"20121012  15:31:00",629.61,629.66,629.33,629.37
"20121012  15:32:00",629.37,629.42,628.92,629.14
"20121012  15:33:00",629.14,629.14,628.75,628.99
"20121012  15:34:00",629.00,629.46,628.90,629.46
"20121012  15:35:00",629.21,629.37,628.68,628.92
"20121012  15:36:00",628.89,629.24,628.89,629.14
"20121012  15:37:00",629.09,629.22,628.92,629.10
"20121012  15:38:00",629.10,629.40,629.05,629.40
"20121012  15:39:00",629.46,629.83,629.14,629.36
"20121012  15:40:00",629.42,629.57,629.21,629.51
"20121012  15:41:00",629.49,629.72,629.49,629.64
"20121012  15:42:00",629.68,630.00,629.50,629.99
"20121012  15:43:00",630.00,630.13,629.88,629.88
"20121012  15:44:00",629.88,630.37,629.88,630.35
"20121012  15:45:00",630.32,630.35,629.94,629.97
"20121012  15:46:00",630.01,630.14,629.84,629.93
"20121012  15:47:00",629.93,630.13,629.50,629.60
"20121012  15:48:00",629.60,629.75,629.42,629.66
"20121012  15:49:00",629.65,629.92,629.62,629.89
"20121012  15:50:00",629.82,630.00,629.56,629.92
"20121012  15:51:00",629.99,630.14,629.84,630.00
"20121012  15:52:00",629.96,630.07,629.68,629.87
"20121012  15:53:00",629.88,629.96,629.75,629.95
"20121012  15:54:00",629.91,629.91,629.72,629.78
"20121012  15:55:00",629.72,630.01,629.71,629.98
"20121012  15:56:00",629.99,630.01,629.88,629.95
"20121012  15:57:00",629.95,630.03,629.89,629.98
"20121012  15:58:00",629.97,630.03,629.85,629.85
"20121012  15:59:00",629.85,629.95,629.56,629.56
